date,D_days,tau,n_strikes,alpha,rho,nu,vol_rmse
2023-02-03,19,0.052054794520547946,96,0.15773001616815113,-0.32304510731659075,2.4055386972663864,0.005422952234360019
2023-02-03,20,0.0547945205479452,82,0.1584424164631116,-0.3642483409550993,2.7120707631851375,0.004825283339286133
2023-02-03,21,0.057534246575342465,144,0.1587387567579953,-0.3350397613659827,2.520021163119136,0.007027136863837237
2023-02-03,24,0.06575342465753424,99,0.15316135252209784,-0.368404113835963,2.3743999311619843,0.005051481387922193
2023-02-03,25,0.0684931506849315,184,0.15122390635241978,-0.38789117816729896,2.1676696429671396,0.007647514915134037
2023-02-03,26,0.07123287671232877,81,0.1552498453034121,-0.42792370614829967,2.195950440586017,0.0038337407019513915
2023-02-03,27,0.07397260273972603,52,0.15631307983171117,-0.41178431327256415,2.3264032686384604,0.005367351197292477
2023-02-03,28,0.07671232876712329,141,0.15764376615258013,-0.4444339910811637,2.1870623215067964,0.004477785461436932
2023-02-03,31,0.08493150684931507,100,0.15259224848491607,-0.4415957814480175,2.2127713364074504,0.003830045632821475
2023-02-03,35,0.0958904109589041,95,0.1594892146732306,-0.4743709145050725,2.1714745914649956,0.00408301665597339
2023-02-03,38,0.10410958904109589,48,0.1563498885913153,-0.5021002266962494,2.0781483672597854,0.0027362296809418886
2023-02-03,42,0.11506849315068493,592,0.15550924863415774,-0.38747943000080204,2.2569619399821383,0.01705183273152773
2023-02-03,49,0.13424657534246576,70,0.17249295641324647,-0.5865648412791952,1.8406680726556428,0.0022391991642926544
2023-02-03,56,0.15342465753424658,330,0.1689159745222671,-0.5603864728230099,1.8438508494606998,0.005959500862301338
2023-02-03,77,0.21095890410958903,528,0.1678948614748533,-0.6260108354662736,1.8346802844894075,0.005180647292677464
2023-02-03,84,0.23013698630136986,280,0.16894130863529885,-0.644452425166023,1.7956489275474192,0.005242650504239578
2023-02-03,105,0.2876712328767123,488,0.17285898495456817,-0.6633769455282909,1.5704666124097613,0.004698332913129244
2023-02-03,117,0.32054794520547947,147,0.17403935738278115,-0.6955776039479018,1.3940627786291107,0.0014661691478574299
2023-02-03,133,0.3643835616438356,455,0.17738487986832094,-0.7007713972006296,1.388069344923633,0.004049993929666473
2023-02-03,147,0.40273972602739727,305,0.17708341293276522,-0.7014268421437421,1.380398448542473,0.004675876907750693
2023-02-03,168,0.4602739726027397,194,0.17969082757573931,-0.7378006089260709,1.3622442385285698,0.006774486123437956
2023-02-03,178,0.4876712328767123,125,0.18011782793961645,-0.7174930394422852,1.3144645457914874,0.005247973140112928
2023-02-03,196,0.536986301369863,120,0.18324360572508105,-0.7511503649280241,1.1871555761523092,0.003796513251822111
2023-02-03,224,0.6136986301369863,129,0.18388251239324857,-0.7554564894153759,1.1354273523661278,0.004844978462685274
2023-02-03,238,0.6520547945205479,94,0.18657368080589487,-0.7596411909029971,1.076129466684812,0.0042711180542224034
2023-02-03,259,0.7095890410958904,105,0.18695645184813903,-0.7664569825169191,1.1060799109523394,0.007402392154080114
2023-02-03,287,0.7863013698630137,107,0.19116978415299402,-0.7721788582986489,0.9328064388857055,0.0031975311339351884
2023-02-03,315,0.863013698630137,147,0.19038851872802462,-0.7684436293051228,0.877850741631654,0.0036187367173439035
2023-02-03,329,0.9013698630136986,91,0.19495951454169602,-0.808599096534586,0.8615119432911683,0.0027605870946679364
2023-02-03,350,0.958904109589041,118,0.1762742535962345,-0.6965401023707525,1.1019353683320747,0.02284637127844501
2023-02-03,378,1.0356164383561643,118,0.18103285954157544,-0.7258154920312698,1.0431627974149862,0.020594707784279104
2023-02-03,406,1.1123287671232878,118,0.18552461764483502,-0.7314977897259918,0.8907059260077963,0.016534353538088666
2023-02-03,504,1.3808219178082193,106,0.17687191399021207,-0.6591786828602992,0.9071428590202443,0.02734757073537535
2023-02-03,686,1.8794520547945206,62,0.1798819480081133,-0.7813893893054928,0.9513720572089456,0.04675073760022889
2023-02-03,1050,2.8767123287671232,53,0.19300111176006232,-0.7656338148469977,0.7574805266228406,0.034441810947482165
2023-02-03,1414,3.873972602739726,57,0.19064913388056046,-0.74386525174778,0.7058135464125215,0.03976335707736661
2023-02-03,1778,4.8712328767123285,52,0.1857090882653193,-0.6812759404170841,0.47214864242075494,0.030128558724292133
2023-02-06,1,0.0027397260273972603,76,0.2398386311355865,0.999,8.174988290691456,0.10368221403944435
2023-02-06,2,0.005479452054794521,73,0.16895538733541687,-0.09090180842444141,10.198642151986542,0.038185258958728936
2023-02-06,3,0.00821917808219178,153,0.12315696925052777,-0.28172995439866894,11.673490200280598,0.04954369049817672
2023-02-06,4,0.010958904109589041,81,0.16000153361215713,0.04134886509840067,7.403552619484457,0.036706135907676754
2023-02-06,7,0.019178082191780823,85,0.14029638642870362,-0.02514443211598506,4.686830995422515,0.02059588919483755
2023-02-06,8,0.021917808219178082,104,0.17514201943506488,-0.06433341042368917,3.9875484727052326,0.022184347851823036
2023-02-06,9,0.024657534246575342,100,0.18177419379971826,-0.05529705859781558,2.785473478460284,0.01599372684789043
2023-02-06,10,0.0273972602739726,122,0.1802491592929457,-0.14523680094128896,3.4032084588649774,0.017925030560726005
2023-02-06,11,0.030136986301369864,422,0.1396978690174686,-0.23968509186910153,5.4691316109717825,0.04186693423487551
2023-02-06,15,0.0410958904109589,104,0.16139845448115292,-0.19590356345056684,2.8992162306935385,0.013412095677661651
2023-02-06,16,0.043835616438356165,105,0.1673764430510574,-0.2914822804496715,2.3461499130444503,0.008292412887110105
2023-02-06,17,0.04657534246575343,102,0.16556961805381995,-0.31400164037948364,2.884329316899049,0.010044523293532321
2023-02-06,18,0.049315068493150684,153,0.16754993653005665,-0.30695064583076065,2.3790756428022606,0.014256128286948298
2023-02-06,21,0.057534246575342465,109,0.16024081404206184,-0.340537051007865,2.363670819156727,0.008077466484995443
2023-02-06,22,0.06027397260273973,191,0.15723207005350032,-0.30567075959735085,2.1144121831396268,0.015367410227457247
2023-02-06,23,0.06301369863013699,91,0.16362401738456445,-0.39411449819225997,2.0462673720091598,0.009045025797936113
2023-02-06,24,0.06575342465753424,90,0.1636193150644856,-0.3374353967046832,2.203668005656776,0.013790587038919151
2023-02-06,25,0.0684931506849315,153,0.1664193509305285,-0.44615380918239583,1.9973131015565928,0.009151330948639706
2023-02-06,28,0.07671232876712329,111,0.16030977879573485,-0.425565471120477,2.1151406824703898,0.006600330987501945
2023-02-06,29,0.07945205479452055,54,0.1591814704861329,-0.3147698043302999,1.937198470179438,0.013005767458474657
2023-02-06,32,0.08767123287671233,101,0.168963133854646,-0.45013525910653,1.9573548583243123,0.012883468655348914
2023-02-06,35,0.0958904109589041,54,0.16635563470944606,-0.431171515137282,1.7377297415285582,0.009274483635624402
2023-02-06,39,0.10684931506849316,600,0.1601075470651906,-0.355190639502491,2.260069824529488,0.0220517113325999
2023-02-06,46,0.12602739726027398,71,0.18221519289588517,-0.5823281540632891,1.7201864063805945,0.005310001925165648
2023-02-06,53,0.14520547945205478,346,0.1757853998323222,-0.5620043436479267,1.798271607403323,0.010122078648455825
2023-02-06,74,0.20273972602739726,548,0.1759893590801258,-0.611723579162386,1.712056249927472,0.011136512150583712
2023-02-06,81,0.2219178082191781,285,0.1778391613454308,-0.6791510081268012,1.6626938201729071,0.0038091091300473854
2023-02-06,102,0.27945205479452057,505,0.17917938665806069,-0.6531067806125663,1.4870191406448605,0.007684542904047884
2023-02-06,114,0.31232876712328766,160,0.18064142520717366,-0.7198271823950679,1.3186050527889974,0.004930382296953888
2023-02-06,130,0.3561643835616438,471,0.1831022995336303,-0.6978221611656489,1.3086248516200973,0.006366324269880324
2023-02-06,144,0.39452054794520547,320,0.1846539416875422,-0.7374661580694781,1.2959457760007764,0.005208883431707001
2023-02-06,165,0.4520547945205479,204,0.18659905640730642,-0.7476421297762749,1.2806174833780797,0.005813765969748103
2023-02-06,175,0.4794520547945205,127,0.18292550338923522,-0.7073979388993719,1.368638722724312,0.007443285200671529
2023-02-06,193,0.5287671232876713,122,0.1882857352293777,-0.7583820750397011,1.1610435428546073,0.00476765450085898
2023-02-06,221,0.6054794520547945,131,0.1878659540854443,-0.7597288632813075,1.1263064770779476,0.00529844173777014
2023-02-06,235,0.6438356164383562,102,0.188404631423638,-0.7494698781708954,1.1232912758444735,0.005819245349441662
2023-02-06,256,0.7013698630136986,111,0.1750322207591942,-0.7232028682158844,1.3277674452638373,0.028108940043772304
2023-02-06,284,0.7780821917808219,110,0.19667021460845324,-0.7861300084980714,0.9129710816146313,0.0041708172651358415
2023-02-06,312,0.8547945205479452,154,0.1963745863905859,-0.7772306288247742,0.843079587007167,0.008428169432214533
2023-02-06,326,0.8931506849315068,97,0.18923391382087631,-0.7214053713105629,1.089318357602749,0.01564862119024461
2023-02-06,347,0.9506849315068493,118,0.1845338447809586,-0.7237296808682881,1.0692784617678017,0.019395041671074437
2023-02-06,375,1.0273972602739727,120,0.1787922177520188,-0.7101701601121172,1.1500835709350308,0.032044198243014785
2023-02-06,403,1.104109589041096,116,0.19979438129579133,-0.7947622226762139,0.7288494539969702,0.005224990753700867
2023-02-06,501,1.3726027397260274,106,0.18610615317254486,-0.6942651168338062,0.8810003057632705,0.022739710078595467
2023-02-06,683,1.8712328767123287,62,0.1947951600280378,-0.7932107142950265,0.9044378512504604,0.033439117799329315
2023-02-06,1047,2.8684931506849316,60,0.19252046282473398,-0.7327414189376477,0.6355254260334279,0.03778673401092554
2023-02-06,1411,3.8657534246575342,62,0.18898492638315734,-0.7023201071576146,0.5925870913728982,0.04207570611410364
2023-02-06,1775,4.863013698630137,52,0.19485242883310666,-0.7000207074694147,0.469185898105696,0.027158158011850515
2023-02-07,1,0.0027397260273972603,126,0.14263979075287528,-0.8552712923018716,36.88649043507853,0.04211728186858656
2023-02-07,2,0.005479452054794521,146,0.1367917839394203,-0.8112691724863603,23.932593139989176,0.04357826036830837
2023-02-07,3,0.00821917808219178,180,0.1258300889174295,-0.770431463921883,18.097302414072203,0.04230347851140654
2023-02-07,6,0.01643835616438356,107,0.1384502473736458,-0.4781507955022811,7.614881189352772,0.01580448123107046
2023-02-07,7,0.019178082191780823,113,0.17988089160398893,-0.39137852343028295,5.826828937820739,0.01488129915718003
2023-02-07,8,0.021917808219178082,111,0.1814656869730105,-0.40142288149454547,4.768150368310386,0.009135455961178476
2023-02-07,9,0.024657534246575342,128,0.17816006447830318,-0.46053163044719975,5.413499245173567,0.01404810464852388
2023-02-07,10,0.0273972602739726,459,0.14672261682493826,-0.45528941242522786,6.532364263665387,0.03444460501245981
2023-02-07,14,0.038356164383561646,106,0.15932906041504816,-0.3847462101318997,3.801038284217371,0.007698245985712167
2023-02-07,15,0.0410958904109589,107,0.16227572647273736,-0.4499720121394398,3.5466011594188447,0.0062639613332668796
2023-02-07,16,0.043835616438356165,107,0.15878854513398638,-0.4941305449574027,4.1935282694177465,0.013621358234198688
2023-02-07,17,0.04657534246575343,166,0.1583335482183217,-0.5139417233265193,4.103150772372485,0.011623435945491955
2023-02-07,20,0.0547945205479452,111,0.15536187766875081,-0.46983129093777454,3.210293232918343,0.006285770954293695
2023-02-07,21,0.057534246575342465,202,0.15430651915906854,-0.532350808123344,3.2675637747656667,0.007490456449060076
2023-02-07,22,0.06027397260273973,93,0.15754552257511253,-0.5000970145742553,3.0621684857807177,0.005956655068721471
2023-02-07,23,0.06301369863013699,93,0.15721820229576985,-0.5277668797768321,3.327929312780156,0.009667401043540186
2023-02-07,24,0.06575342465753424,156,0.1586720440860179,-0.5367701998097759,3.2007216172601374,0.007057765030490839
2023-02-07,27,0.07397260273972603,113,0.154253004712287,-0.5119539162594734,2.850326941141314,0.00574421033674098
2023-02-07,28,0.07671232876712329,56,0.15542261638180704,-0.5629716208651143,2.978978599305879,0.007237661983066327
2023-02-07,29,0.07945205479452055,49,0.1572919589977309,-0.573202751208415,2.7902383480270867,0.004717196704180309
2023-02-07,31,0.08493150684931507,137,0.1612754769598834,-0.545399060118193,2.838036538267022,0.0068045745951478605
2023-02-07,34,0.09315068493150686,55,0.15844947886491897,-0.586040307168788,2.620952518079015,0.005178328719631176
2023-02-07,38,0.10410958904109589,632,0.15914894813208386,-0.5453929674744943,2.826839875757356,0.013440907689323867
2023-02-07,45,0.1232876712328767,89,0.17238131060130232,-0.6170025938935083,2.4212246734292084,0.006988179597147889
2023-02-07,52,0.14246575342465753,352,0.16914823458007705,-0.6407743909335174,2.3644175396828473,0.008769948509364602
2023-02-07,73,0.2,572,0.16343419957823413,-0.6833577779331137,2.3482117777314064,0.018773069085906386
2023-02-07,80,0.2191780821917808,291,0.14923031186644775,-0.5497320146461571,2.567385451313318,0.024002221831997697
2023-02-07,101,0.27671232876712326,519,0.17267062648501308,-0.7029610048313505,1.8356281249700523,0.010569296648070983
2023-02-07,113,0.3095890410958904,161,0.16951470979937244,-0.6685070773556053,1.7537088208361087,0.00925645895969573
2023-02-07,129,0.35342465753424657,480,0.17535023024766386,-0.7293972403757726,1.668635733481564,0.012341414226846415
2023-02-07,143,0.3917808219178082,322,0.1647121255043522,-0.5987088780858583,1.7898156601255608,0.01618720399455944
2023-02-07,164,0.44931506849315067,207,0.16400330383056075,-0.6746497771726893,1.8248493934533074,0.02693771091845776
2023-02-07,174,0.4767123287671233,127,0.1732414955777901,-0.6570616300222946,1.6073777984370394,0.012543864740338868
2023-02-07,192,0.5260273972602739,126,0.17000693990939583,-0.7272408804109245,1.5602822667703313,0.02133130904215425
2023-02-07,220,0.6027397260273972,136,0.1706867973610365,-0.7426121589605751,1.477776462273615,0.023318121354324227
2023-02-07,234,0.6410958904109589,102,0.17429755883242612,-0.6657712703578944,1.384871106371723,0.015152069699293906
2023-02-07,255,0.6986301369863014,110,0.17047895422554615,-0.7389156586170152,1.486285861676123,0.028425550900373978
2023-02-07,283,0.7753424657534247,114,0.1718689720762681,-0.6939502589828801,1.3362182790660775,0.024825184714516342
2023-02-07,311,0.852054794520548,156,0.18841074436769692,-0.7830327617643423,1.1052552847826604,0.013404780467096623
2023-02-07,325,0.8904109589041096,97,0.1833327589099148,-0.6903372268741758,1.163513762183981,0.014525684346728941
2023-02-07,346,0.947945205479452,118,0.1630776615511701,-0.6601097086900891,1.3668299735403722,0.03660495824776961
2023-02-07,374,1.0246575342465754,118,0.19812343475303706,-0.7971987175842702,0.8655824145068798,0.009685873114521397
2023-02-07,402,1.1013698630136985,120,0.1809446039131061,-0.7186836384640158,1.069946404491773,0.023901716988829095
2023-02-07,500,1.36986301369863,106,0.1759252284785467,-0.6671527344638911,1.0020792372088234,0.028177505997245892
2023-02-07,682,1.8684931506849316,62,0.18664172494705578,-0.781787107716242,0.9068978172636873,0.040956774278726876
2023-02-07,1046,2.8657534246575342,60,0.19022413613144926,-0.7389516347361506,0.683775677477993,0.03969771450854053
2023-02-07,1410,3.863013698630137,62,0.18785175137612156,-0.7100021507833287,0.630723546738512,0.044144182881267174
2023-02-07,1774,4.86027397260274,52,0.19453208483529524,-0.7054086660178475,0.49387692442843356,0.028243461016236954
2023-02-08,1,0.0027397260273972603,143,0.11979484238925693,-0.8141818429488216,35.57494399827656,0.04694526024514186
2023-02-08,2,0.005479452054794521,186,0.1087980347693553,-0.7440448310131048,22.297249355213093,0.04749342958860707
2023-02-08,5,0.0136986301369863,148,0.07955567419047727,-0.5190582754983296,11.955104013189473,0.04408745010581155
2023-02-08,6,0.01643835616438356,134,0.1558237482791907,-0.4069895448440867,8.167528629716646,0.04534576977835469
2023-02-08,7,0.019178082191780823,128,0.19214334453932827,-0.21787872690660884,3.749969774613067,0.013959143605866533
2023-02-08,8,0.021917808219178082,143,0.15460740118630056,-0.44550314510317557,7.395209015946928,0.04432491175339398
2023-02-08,9,0.024657534246575342,556,0.14137863939587578,-0.4884752568241129,7.302700999025805,0.04083830098998902
2023-02-08,13,0.03561643835616438,116,0.16749399260163203,-0.30819961077396746,3.480315320760507,0.011386544311235645
2023-02-08,14,0.038356164383561646,117,0.16875914436507192,-0.4013241541557825,3.513961432624806,0.01000844480515843
2023-02-08,15,0.0410958904109589,119,0.14686794648034882,-0.48811867714257984,5.527893158886497,0.03702987189988669
2023-02-08,16,0.043835616438356165,190,0.1499812025990977,-0.4475572224565811,4.620237323371053,0.024626787530923414
2023-02-08,19,0.052054794520547946,120,0.16391151353574188,-0.43632657604355674,3.0229559144592817,0.007459549214579907
2023-02-08,20,0.0547945205479452,273,0.16183428909769385,-0.4817602374363313,2.8858584238558658,0.010620517231754169
2023-02-08,21,0.057534246575342465,100,0.17044475042676385,-0.49324633501415177,2.4546421795281153,0.009613279591611632
2023-02-08,22,0.06027397260273973,98,0.16980588816707043,-0.43252527078564307,2.60008341367167,0.011722379950760947
2023-02-08,23,0.06301369863013699,169,0.16741937325009823,-0.5347679860337864,2.880353726066035,0.00884961315577177
2023-02-08,26,0.07123287671232877,119,0.1648300211356361,-0.49120837098334225,2.4615086390777936,0.005858252506340834
2023-02-08,27,0.07397260273972603,60,0.16435682567867044,-0.49891113034295764,2.6114013021745865,0.007469392961652354
2023-02-08,28,0.07671232876712329,54,0.1669775091762391,-0.5490270667416184,2.585951087724167,0.005829587164094062
2023-02-08,29,0.07945205479452055,61,0.17037083462685929,-0.5098475418431156,2.3202622712278442,0.009856286212669282
2023-02-08,30,0.0821917808219178,145,0.17183382246466242,-0.5292051237683322,2.444353488067091,0.005542245910362244
2023-02-08,33,0.09041095890410959,90,0.169723667749165,-0.5464759712213517,2.2524386965333876,0.003722244689109405
2023-02-08,37,0.10136986301369863,649,0.16756869566250412,-0.4514621548825497,2.4927459803209735,0.01998942446113315
2023-02-08,44,0.12054794520547946,92,0.18630406113484238,-0.6323173984424322,2.036797462332143,0.003524710447590018
2023-02-08,51,0.13972602739726028,360,0.18139185398512703,-0.615217191465967,2.0317955120838653,0.008563715074768727
2023-02-08,72,0.19726027397260273,579,0.1772682645744707,-0.6515330580058158,2.0019158652470295,0.010107794756739574
2023-02-08,79,0.21643835616438356,291,0.1743154659003027,-0.6359371219160527,2.0385756190279993,0.010782274925369427
2023-02-08,100,0.273972602739726,521,0.1847602942394405,-0.6784851905607191,1.567949187660019,0.007631404402163869
2023-02-08,112,0.30684931506849317,162,0.18625630715417202,-0.7333598099370126,1.3596141921754747,0.005602502050584606
2023-02-08,128,0.3506849315068493,485,0.18634990984185856,-0.7179083004730253,1.44388526715718,0.008910601806792196
2023-02-08,142,0.38904109589041097,322,0.18857923885913877,-0.7364947306849301,1.3628312784332481,0.008451439558214221
2023-02-08,163,0.4465753424657534,208,0.18906056335110022,-0.7475722270077949,1.3827242520724004,0.013301901807978628
2023-02-08,173,0.473972602739726,127,0.18648893237578482,-0.7070042655673001,1.4030169805415993,0.008026727392857652
2023-02-08,191,0.5232876712328767,126,0.189551647966555,-0.7586140113937135,1.2574918854111725,0.006317403866033953
2023-02-08,219,0.6,134,0.1932320156055277,-0.7670342627810143,1.1117956223152774,0.005379508274403372
2023-02-08,233,0.6383561643835617,102,0.18919676552663225,-0.7291745938130989,1.1901231679664666,0.008465540395829177
2023-02-08,254,0.6958904109589041,111,0.174806446138108,-0.7175417341283747,1.4080635045882353,0.029832666819148354
2023-02-08,282,0.7726027397260274,115,0.1947181023746196,-0.7615824416768404,1.0262220828154662,0.006942660068832279
2023-02-08,310,0.8493150684931506,158,0.20089287819418084,-0.7905117007765903,0.8680219537644058,0.012531955795382556
2023-02-08,324,0.8876712328767123,97,0.19159244853250826,-0.7146627025913306,1.0706214946405568,0.025339144496732437
2023-02-08,345,0.9452054794520548,118,0.18514440937510107,-0.7173919569943805,1.1149268004000688,0.021911116296073094
2023-02-08,373,1.021917808219178,120,0.1843130321786944,-0.722111244082342,1.1224289343291696,0.0302432243391719
2023-02-08,401,1.0986301369863014,120,0.1952859186558148,-0.7597261051328343,0.8831401467573416,0.012040400514273974
2023-02-08,499,1.367123287671233,106,0.18182296357564814,-0.6674767522307684,0.9495324781259185,0.030189010935988806
2023-02-08,681,1.8657534246575342,62,0.1951119613571573,-0.7853201000740663,0.8659064461045192,0.03317132418536851
2023-02-08,1045,2.863013698630137,60,0.1935613287176969,-0.7393383777014366,0.6661576127199225,0.039480509744850685
2023-02-08,1409,3.8602739726027395,62,0.19002820460369313,-0.7032580212256256,0.596546561507073,0.04302525725598603
2023-02-08,1773,4.857534246575343,52,0.18930965933365695,-0.6854798438416817,0.47958340974302527,0.027258566489054933
2023-02-09,1,0.0027397260273972603,88,0.32101732308963615,0.7926455252140712,0.1993779984248588,0.20639347154041784
2023-02-09,4,0.010958904109589041,76,0.11072930318192137,-0.23445141596092264,8.610433672031101,0.030126803188468613
2023-02-09,5,0.0136986301369863,99,0.1953929301062189,-0.10697599357577665,5.413598628860376,0.03637945982610707
2023-02-09,6,0.01643835616438356,95,0.20435352939837853,-0.06915360951781188,3.5176744160869404,0.02573770219068905
2023-02-09,7,0.019178082191780823,113,0.2010224304044553,-0.12426035576988241,4.0822322395224,0.028865282978698784
2023-02-09,8,0.021917808219178082,397,0.15721090037206853,-0.38332894598039907,7.105731960637487,0.05224409336037371
2023-02-09,12,0.03287671232876712,102,0.17587766695530527,-0.21663067942204825,3.273336038776538,0.01858456834971991
2023-02-09,13,0.03561643835616438,103,0.18292554966988617,-0.2615256547649486,2.3783702997117984,0.013731698970831315
2023-02-09,14,0.038356164383561646,101,0.18043047890894431,-0.27974765820190095,2.96322754922445,0.018232003555890382
2023-02-09,15,0.0410958904109589,144,0.18093567051700787,-0.30508775844864827,2.516268581111464,0.018343197086210725
2023-02-09,18,0.049315068493150684,109,0.1728138571124841,-0.3240774730599046,2.419397057754694,0.012556782894620852
2023-02-09,19,0.052054794520547946,180,0.16749957270539517,-0.3175536187350526,2.3127949807965664,0.018580056935593052
2023-02-09,20,0.0547945205479452,91,0.17708771557654174,-0.4113721317149361,2.0398257990645643,0.012860898698276198
2023-02-09,21,0.057534246575342465,88,0.17510724461482408,-0.3936761566231624,2.54519384233049,0.01144728358967104
2023-02-09,22,0.06027397260273973,146,0.17881571765027895,-0.43415296694293026,1.7534457254152915,0.016297418862821485
2023-02-09,25,0.0684931506849315,109,0.17104188672685278,-0.4177538627958027,2.1257839941670005,0.010084617721762506
2023-02-09,26,0.07123287671232877,74,0.17076411067423913,-0.39826992818813517,2.2431342683696367,0.010914523227538527
2023-02-09,27,0.07397260273972603,47,0.17556869014990775,-0.4175393244426429,1.7348530277808623,0.010275350779996601
2023-02-09,28,0.07671232876712329,54,0.17669784864541274,-0.41869036812999505,1.9359355540776986,0.011071983997387678
2023-02-09,29,0.07945205479452055,135,0.1790903685196725,-0.4777431297215105,1.9689955302675344,0.010442862843057253
2023-02-09,32,0.08767123287671233,94,0.17586875208491426,-0.49203244165278565,1.8670551324958948,0.008743685168170222
2023-02-09,36,0.09863013698630137,577,0.16709887117376968,-0.3461272645656093,2.323963979666486,0.026271979664547702
2023-02-09,43,0.1178082191780822,90,0.19355239519404438,-0.6162897952881153,1.5779984063090131,0.009144324776117162
2023-02-09,50,0.136986301369863,340,0.1871450886339837,-0.5416708466796538,1.6352744025178416,0.015249321933926984
2023-02-09,64,0.17534246575342466,74,0.19143444267007795,-0.6746091509612558,1.4798997089353645,0.005125486152849968
2023-02-09,71,0.19452054794520549,558,0.18523132455149144,-0.6097514895730037,1.6834513804120224,0.01083200155216265
2023-02-09,78,0.2136986301369863,284,0.1893146779111013,-0.70434014213603,1.550514741713766,0.004988475078440661
2023-02-09,99,0.27123287671232876,508,0.18818651906482056,-0.6463722554173922,1.4235172288746392,0.010244795533878874
2023-02-09,111,0.3041095890410959,166,0.17527331703817048,-0.6426916020895777,1.9103317835548246,0.01796795875567502
2023-02-09,127,0.34794520547945207,482,0.1904058882805471,-0.708050332654297,1.3605877603990106,0.011109915671895374
2023-02-09,141,0.3863013698630137,322,0.175909708091143,-0.6197766312137531,1.7812883435066706,0.020664448812360618
2023-02-09,162,0.4438356164383562,202,0.19457110156420296,-0.7496577303143287,1.205088928585864,0.0048682747437855485
2023-02-09,172,0.4712328767123288,127,0.1852626050491463,-0.6726978936748335,1.5966343787944364,0.015927947851877986
2023-02-09,190,0.5205479452054794,122,0.19339664606648138,-0.7556646628083807,1.1535715698211773,0.00809837469583077
2023-02-09,218,0.5972602739726027,131,0.196891020369591,-0.7612529830465208,1.0038285907258284,0.006419112219152672
2023-02-09,232,0.6356164383561644,102,0.1879668942830805,-0.7015734888338879,1.2726598653025436,0.01387193285626099
2023-02-09,253,0.6931506849315069,108,0.20061040804573682,-0.7801206133487356,0.9947235823519169,0.006153494571487576
2023-02-09,281,0.7698630136986301,111,0.20409020581237153,-0.7958308160157115,0.8699449883749922,0.007452655170597839
